Company Name,Location,Date,Detail,Status Rocket,Rocket,Status Mission,Year,Month,Country
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1973-08-23 22:57:00+00:00,Atlas-SLV3D Centaur-D1A | Intelsat 4 F7,Statusretired,,Success,1973.0,August,USA
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1973-08-22 11:24:00+00:00,Cosmos-2I (63SM) | Cosmos 580,Statusretired,,Success,1973.0,August,Russia
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",1973-08-21 16:07:00+00:00,Titan-III(33)B Agena-D | Jumpseat 3,Statusretired,,Success,1973.0,August,USA
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1973-08-21 12:30:00+00:00,Voskhod | Cosmos 579,Statusretired,,Success,1973.0,August,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-08-01 14:00:00+00:00,Voskhod | Cosmos 578,Statusretired,,Success,1973.0,August,Russia
NASA,"LC-39B, Kennedy Space Center, Florida, USA",1973-07-28 11:10:00+00:00,Saturn IB | Skylab 3,Statusretired,,Success,1973.0,July,USA
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-07-25 11:30:00+00:00,Voskhod | Cosmos 577,Statusretired,,Success,1973.0,July,Russia
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1973-07-13 20:24:00+00:00,Titan IIID | KH-9,Statusretired,,Success,1973.0,July,USA
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1973-07-11 09:58:00+00:00,Molniya-M /Block L | Molniya-2 n†­34,Statusretired,,Success,1973.0,July,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1973-07-04 10:59:00+00:00,Voskhod | Zenit-4M n†­50,Statusretired,,Failure,1973.0,July,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1973-06-27 11:50:00+00:00,Soyuz M | Cosmos 576,Statusretired,,Success,1973.0,June,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-06-21 13:29:00+00:00,Voskhod | Cosmos 575,Statusretired,,Success,1973.0,June,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1973-06-20 06:16:00+00:00,Cosmos-3M (11K65M) | Cosmos 574,Statusretired,,Success,1973.0,June,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1973-06-15 06:00:00+00:00,Soyuz | Cosmos 573,Statusretired,,Success,1973.0,June,Kazakhstan
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1973-06-12 07:14:00+00:00,Titan III(23)C | DSP-4,Statusretired,,Success,1973.0,June,USA
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1973-06-10 10:10:00+00:00,Voskhod | Cosmos 572,Statusretired,,Success,1973.0,June,Kazakhstan
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1973-06-08 15:50:00+00:00,Cosmos-3M (11K65M) | Cosmos 564 to 571,Statusretired,,Success,1973.0,June,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-06-06 11:30:00+00:00,Voskhod | Cosmos 563,Statusretired,,Success,1973.0,June,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1973-06-05 11:29:00+00:00,Cosmos-2I (63SM) | Cosmos 562,Statusretired,,Success,1973.0,June,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1973-05-29 10:16:00+00:00,Vostok-2M | Meteor n†­26,Statusretired,,Success,1973.0,May,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-05-25 13:30:00+00:00,Voskhod | Cosmos 561,Statusretired,,Success,1973.0,May,Russia
NASA,"LC-39B, Kennedy Space Center, Florida, USA",1973-05-25 13:00:00+00:00,Saturn IB | Skylab 2,Statusretired,,Success,1973.0,May,USA
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1973-05-25 09:15:00+00:00,Cosmos-3M (11K65M) | Zaliv #17,Statusretired,,Failure,1973.0,May,Russia
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1973-05-24 03:50:00+00:00,Cosmos-3MRB (65MRB) | BOR-3 Shuttle,Statusretired,,Success,1973.0,May,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-05-23 10:30:00+00:00,Voskhod | Cosmos 560,Statusretired,,Success,1973.0,May,Russia
CNES,"ELD, Guiana Space Centre, French Guiana, France",1973-05-22 21:37:00+00:00,Diamant B | Castor & Pollux,Statusretired,,Failure,1973.0,May,France
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1973-05-18 11:00:00+00:00,Soyuz U | Cosmos 559,Statusretired,,Success,1973.0,May,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1973-05-17 13:19:00+00:00,Cosmos-2I (63SM) | Cosmos 558,Statusretired,,Success,1973.0,May,Russia
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1973-05-16 16:40:00+00:00,Titan III(24)B | OPS 2093,Statusretired,,Success,1973.0,May,USA
NASA,"LC-39A, Kennedy Space Center, Florida, USA",1973-05-14 17:30:00+00:00,Saturn V | Skylab 1,Statusretired,"1,160.0 ",Success,1973.0,May,USA
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1973-05-05 07:00:00+00:00,Voskhod | Cosmos 554,Statusretired,,Success,1973.0,May,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-04-25 10:45:00+00:00,Voskhod | Cosmos 555,Statusretired,,Success,1973.0,April,Russia
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1973-04-25 09:10:00+00:00,Tsyklon-2 | Cosmos 556,Statusretired,,Failure,1973.0,April,Kazakhstan
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1973-04-19 10:20:00+00:00,Cosmos-2I (63SM) | Intercosmos-9,Statusretired,,Success,1973.0,April,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-04-19 08:59:00+00:00,Voskhod | Cosmos 554,Statusretired,,Success,1973.0,April,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1973-04-12 11:49:00+00:00,Cosmos-2I (63SM) | Cosmos 553,Statusretired,,Success,1973.0,April,Russia
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1973-04-06 02:11:00+00:00,Atlas-SLV3D Centaur-D1A | Pioneer 11,Statusretired,,Success,1973.0,April,USA
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1973-04-05 11:11:00+00:00,Molniya-M /Block L | Molniya-2 n†­33,Statusretired,,Success,1973.0,April,Russia
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1973-04-03 09:00:00+00:00,Proton K | Saliout-2,Statusretired,,Success,1973.0,April,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-03-22 10:00:00+00:00,Voskhod | Cosmos 552,Statusretired,,Success,1973.0,March,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1973-03-20 11:20:00+00:00,Vostok-2M | Meteor n†­25,Statusretired,,Success,1973.0,March,Russia
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1973-03-09 21:00:00+00:00,Titan IIID | KH-9,Statusretired,,Success,1973.0,March,USA
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1973-03-06 09:30:00+00:00,Atlas-SLV3A Agena-D | AFP-720 (Rhyolite-2),Statusretired,,Success,1973.0,March,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1973-03-06 09:20:00+00:00,Voskhod | Cosmos 551,Statusretired,,Success,1973.0,March,Kazakhstan
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1973-03-01 12:40:00+00:00,Voskhod | Cosmos 550,Statusretired,,Success,1973.0,March,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1973-02-28 04:37:00+00:00,Cosmos-3M (11K65M) | Cosmos 549,Statusretired,,Success,1973.0,February,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1973-02-08 13:15:00+00:00,Voskhod | Cosmos 548,Statusretired,,Success,1973.0,February,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1973-02-03 05:48:00+00:00,Molniya-M /Block L | Molniya-1 n†­32,Statusretired,,Success,1973.0,February,Kazakhstan
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1973-02-01 08:30:00+00:00,Voskhod | Cosmos 547,Statusretired,,Success,1973.0,February,Kazakhstan
RVSN USSR,"Site 107/1, Kapustin Yar, Russia",1973-01-26 11:44:00+00:00,Cosmos-3M (11K65M) | Cosmos 546,Statusretired,,Success,1973.0,January,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1973-01-24 11:44:00+00:00,Cosmos-2I (63SM) | Cosmos 545,Statusretired,,Success,1973.0,January,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1973-01-20 03:36:00+00:00,Cosmos-3M (11K65M) | Cosmos 544,Statusretired,,Success,1973.0,January,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1973-01-11 10:00:00+00:00,Voskhod | Cosmos 543,Statusretired,,Success,1973.0,January,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-12-28 11:00:00+00:00,Vostok-2M | Cosmos 542,Statusretired,,Partial Failure,1972.0,December,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-12-27 10:30:00+00:00,Soyuz M | Cosmos 541,Statusretired,,Success,1972.0,December,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-12-25 23:05:00+00:00,Cosmos-3M (11K65M) | Cosmos 540,Statusretired,,Success,1972.0,December,Russia
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1972-12-21 17:45:00+00:00,Titan III(24)B | OPS 3978,Statusretired,,Success,1972.0,December,USA
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-12-21 02:05:00+00:00,Cosmos-3M (11K65M) | Cosmos 539,Statusretired,,Success,1972.0,December,Russia
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1972-12-20 22:20:00+00:00,Atlas-SLV3A Agena-D | AFP-827 (Canyon-5),Statusretired,,Success,1972.0,December,USA
NASA,"LC-39A, Kennedy Space Center, Florida, USA",1972-12-19 19:24:00+00:00,Saturn V | Apollo 17,Statusretired,"1,160.0 ",Success,1972.0,December,USA
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-12-14 13:40:00+00:00,Voskhod | Cosmos 538,Statusretired,,Success,1972.0,December,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-12-12 06:51:00+00:00,Molniya-M /Block L | Molniya-2 n†­31,Statusretired,,Success,1972.0,December,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1972-12-02 04:39:00+00:00,Molniya-M /Block L | Molniya-1 n†­30,Statusretired,,Success,1972.0,December,Kazakhstan
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1972-11-30 21:49:00+00:00,Cosmos-2I (63SM) | Intercosmos-8,Statusretired,,Success,1972.0,November,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-11-25 09:10:00+00:00,Voskhod | Cosmos 537,Statusretired,,Success,1972.0,November,Kazakhstan
RVSN USSR,"Site 110/37, Baikonur Cosmodrome, Kazakhstan",1972-11-23 06:11:00+00:00,N1-L3 | 7L (Soyuz 7K-LOK No.1),Statusretired,,Failure,1972.0,November,Kazakhstan
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1972-11-15 22:13:00+00:00,Scout D1 | Explorer 48,Statusretired,,Success,1972.0,November,Kenya
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1972-11-03 01:34:00+00:00,Cosmos-3M (11K65M) | Cosmos 536,Statusretired,,Success,1972.0,November,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-11-01 12:08:00+00:00,Cosmos-3M (11K65M) | Cosmos 528 to 535,Statusretired,,Success,1972.0,November,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-10-31 13:29:00+00:00,Voskhod | Cosmos 527,Statusretired,,Success,1972.0,October,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-10-26 22:05:00+00:00,Vostok-2M | Meteor n†­24,Statusretired,,Success,1972.0,October,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-10-25 10:39:00+00:00,Cosmos-2I (63SM) | Cosmos 526,Statusretired,,Success,1972.0,October,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-10-18 11:59:00+00:00,Voskhod | Cosmos 525,Statusretired,,Success,1972.0,October,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1972-10-17 19:59:00+00:00,Cosmos-3M (11K65M) | Strela-2M satellite,Statusretired,,Failure,1972.0,October,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-10-14 06:16:00+00:00,Molniya-M /Block L | Molniya-1 n†­29,Statusretired,,Success,1972.0,October,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-10-11 13:19:00+00:00,Cosmos-2I (63SM) | Cosmos 524,Statusretired,,Success,1972.0,October,Russia
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1972-10-10 18:03:00+00:00,Titan IIID | KH-9 & SSF-C-3,Statusretired,,Success,1972.0,October,USA
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-10-05 11:30:00+00:00,Cosmos-2I (63SM) | Cosmos 523,Statusretired,,Success,1972.0,October,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-10-04 12:00:00+00:00,Voskhod | Cosmos 522,Statusretired,,Success,1972.0,October,Russia
General Dynamics,"LC-576A1, Vandenberg AFB, California, USA",1972-10-02 20:10:00+00:00,Atlas-E/F Burner | P72-1,Statusretired,,Success,1972.0,October,USA
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-09-30 20:19:00+00:00,Molniya-M /Block L | Molniya-2 n†­28,Statusretired,,Success,1972.0,September,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-09-29 20:19:00+00:00,Cosmos-3M (11K65M) | Cosmos 521,Statusretired,,Success,1972.0,September,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-09-19 19:19:00+00:00,Molniya-M /Block 2BL | Cosmos 520,Statusretired,,Success,1972.0,September,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-09-16 08:20:00+00:00,Voskhod | Cosmos 519,Statusretired,,Success,1972.0,September,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-09-15 09:40:00+00:00,Voskhod | Cosmos 518,Statusretired,,Success,1972.0,September,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-09-02 10:49:00+00:00,Voskhod | Zenit-4M n†­40,Statusretired,,Failure,1972.0,September,Russia
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1972-09-01 17:45:00+00:00,Titan III(24)B | OPS 8888,Statusretired,,Success,1972.0,September,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-08-30 08:19:00+00:00,Voskhod | Cosmos 517,Statusretired,,Success,1972.0,August,Kazakhstan
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1972-08-30 05:58:00+00:00,Cosmos-2I (63SM) | Intercosmos-7,Statusretired,,Success,1972.0,August,Russia
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1972-08-21 10:36:00+00:00,Tsyklon-2 | Cosmos 516,Statusretired,,Success,1972.0,August,Kazakhstan
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1972-08-21 10:28:00+00:00,Atlas-SLV3C Centaur-D | OAO-3,Statusretired,,Success,1972.0,August,USA
ISAS,"Mu Pad, Uchinoura Space Center, Japan",1972-08-19 02:40:00+00:00,Mu-IV S | Denpa,Statusretired,,Success,1972.0,August,Japan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-08-18 10:00:00+00:00,Voskhod | Cosmos 515,Statusretired,,Success,1972.0,August,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-08-16 13:40:00+00:00,Cosmos-3M (11K65M) | Cosmos 514,Statusretired,,Success,1972.0,August,Russia
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1972-08-10 00:32:00+00:00,Feng Bao 1 | Shiyan Peizhong,Statusretired,,Success,1972.0,August,China
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-08-02 08:15:00+00:00,Voskhod | Cosmos 513,Statusretired,,Success,1972.0,August,Kazakhstan
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1972-07-29 03:20:00+00:00,Proton K/Block D | DOS-2,Statusretired,,Failure,1972.0,July,Kazakhstan
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-07-20 18:10:00+00:00,Cosmos-3M (11K65M) | Cosmos 504 to 511,Statusretired,,Success,1972.0,July,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-07-19 13:45:00+00:00,Voskhod | Cosmos 503,Statusretired,,Success,1972.0,July,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-07-13 14:30:00+00:00,Soyuz M | Cosmos 502,Statusretired,,Partial Failure,1972.0,July,Russia
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1972-07-12 05:59:00+00:00,Cosmos-2I (63SM) | Cosmos 501,Statusretired,,Success,1972.0,July,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-07-10 06:15:00+00:00,Cosmos-3M (11K65M) | Cosmos 500,Statusretired,,Success,1972.0,July,Russia
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1972-07-07 17:46:00+00:00,Titan IIID | KH-9 & SSF-B-23,Statusretired,,Success,1972.0,July,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-07-06 10:40:00+00:00,Voskhod | Cosmos 499,Statusretired,,Success,1972.0,July,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-07-05 09:29:00+00:00,Cosmos-2I (63SM) | Cosmos 498,Statusretired,,Success,1972.0,July,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1972-07-02 07:20:00+00:00,Soyuz | Cosmos 496,Statusretired,,Success,1972.0,July,Kazakhstan
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-06-30 18:52:00+00:00,Vostok-2M | Meteor n†­23,Statusretired,,Success,1972.0,June,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-06-30 06:19:00+00:00,Cosmos-2I (63SM) | Cosmos 497,Statusretired,,Success,1972.0,June,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-06-23 11:19:00+00:00,Voskhod | Cosmos 495,Statusretired,,Success,1972.0,June,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-06-23 09:24:00+00:00,Cosmos-3M (11K65M) | Cosmos 494,Statusretired,,Success,1972.0,June,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-06-21 06:25:00+00:00,Voskhod | Cosmos 493,Statusretired,,Success,1972.0,June,Kazakhstan
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1972-06-13 21:53:00+00:00,Atlas-SLV3C Centaur-D | Intelsat 4 F5,Statusretired,,Success,1972.0,June,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-06-09 06:59:00+00:00,Voskhod | Cosmos 492,Statusretired,,Success,1972.0,June,Kazakhstan
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-05-25 06:35:00+00:00,Voskhod | Cosmos 491,Statusretired,,Success,1972.0,May,Kazakhstan
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1972-05-20 15:30:00+00:00,Titan III(24)B | OPS 6574,Statusretired,,Failure,1972.0,May,USA
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-05-19 14:30:00+00:00,Molniya-M /Block L | Molniya-2 n†­27,Statusretired,,Success,1972.0,May,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-05-17 10:19:00+00:00,Voskhod | Cosmos 490,Statusretired,,Success,1972.0,May,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1972-05-06 11:24:00+00:00,Cosmos-3M (11K65M) | Cosmos 489,Statusretired,,Success,1972.0,May,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-05-05 11:20:00+00:00,Voskhod | Cosmos 488,Statusretired,,Success,1972.0,May,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-04-25 11:30:00+00:00,Cosmos-2I (63SM) | DS-P1-You #51,Statusretired,,Failure,1972.0,April,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-04-21 12:00:00+00:00,Cosmos-2I (63SM) | Cosmos 487,Statusretired,,Success,1972.0,April,Russia
NASA,"LC-39A, Kennedy Space Center, Florida, USA",1972-04-16 17:54:00+00:00,Saturn V | Apollo 16,Statusretired,"1,160.0 ",Success,1972.0,April,USA
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-04-14 18:00:00+00:00,Voskhod | Cosmos 486,Statusretired,,Success,1972.0,April,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-04-11 11:04:00+00:00,Cosmos-2I (63SM) | Cosmos 485,Statusretired,,Success,1972.0,April,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-04-06 08:00:00+00:00,Voskhod | Cosmos 484,Statusretired,,Success,1972.0,April,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-04-04 20:38:00+00:00,Molniya-M /Block L | Molniya-1 n†­26 & SRET-1,Statusretired,,Success,1972.0,April,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-04-03 10:15:00+00:00,Voskhod | Cosmos 483,Statusretired,,Success,1972.0,April,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-03-31 04:02:00+00:00,Molniya-M /Block NVL | Cosmos 482,Statusretired,,Partial Failure,1972.0,March,Kazakhstan
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-03-30 14:05:00+00:00,Vostok-2M | Meteor n†­22,Statusretired,,Success,1972.0,March,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-03-27 04:15:00+00:00,Molniya-M /Block NVL | Venera 8,Statusretired,,Success,1972.0,March,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-03-25 10:40:00+00:00,Cosmos-2I (63SM) | Cosmos 481,Statusretired,,Success,1972.0,March,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-03-25 02:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 480,Statusretired,,Success,1972.0,March,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-03-22 20:31:00+00:00,Cosmos-3M (11K65M) | Cosmos 479,Statusretired,,Success,1972.0,March,Russia
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1972-03-17 17:00:00+00:00,Titan III(24)B | OPS 1678,Statusretired,,Success,1972.0,March,USA
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-03-15 13:00:00+00:00,Voskhod | Cosmos 478,Statusretired,,Success,1972.0,March,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-03-04 10:00:00+00:00,Voskhod | Cosmos 477,Statusretired,,Success,1972.0,March,Russia
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1972-03-03 01:49:00+00:00,Atlas-SLV3C Centaur-D | Pioneer 10,Statusretired,,Success,1972.0,March,USA
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-03-01 11:15:00+00:00,Vostok-2M | Cosmos 476,Statusretired,,Success,1972.0,March,Russia
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1972-03-01 09:39:00+00:00,Titan III(23)C | DSP-3,Statusretired,,Success,1972.0,March,USA
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-02-25 07:52:00+00:00,Cosmos-3M (11K65M) | Cosmos 475,Statusretired,,Success,1972.0,February,Russia
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",1972-02-16 09:59:00+00:00,Titan-III(33)B Agena-D | Jumpseat 2,Statusretired,,Failure,1972.0,February,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-02-16 09:30:00+00:00,Voskhod | Cosmos 474,Statusretired,,Success,1972.0,February,Kazakhstan
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1972-02-14 03:27:00+00:00,Proton K/Block D | Luna-20,Statusretired,,Success,1972.0,February,Kazakhstan
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1972-02-08 05:59:00+00:00,Cosmos-3MRB (65MRB) | BOR-2 Shuttle,Statusretired,,Success,1972.0,February,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-02-03 08:40:00+00:00,Voskhod | Cosmos 473,Statusretired,,Success,1972.0,February,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-01-25 11:15:00+00:00,Cosmos-2I (63SM) | Cosmos 472,Statusretired,,Success,1972.0,January,Russia
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1972-01-23 00:12:00+00:00,Atlas-SLV3C Centaur-D | Intelsat 4 F4,Statusretired,,Success,1972.0,January,USA
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1972-01-20 18:36:00+00:00,Titan IIID | KH-9 & SSF-B-22,Statusretired,,Success,1972.0,January,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-01-12 09:59:00+00:00,Voskhod | Cosmos 471,Statusretired,,Success,1972.0,January,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1971-12-29 10:50:00+00:00,Vostok-2M | Meteor n†­21,Statusretired,,Success,1971.0,December,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1971-12-27 14:04:00+00:00,Soyuz M | Cosmos 470,Statusretired,,Partial Failure,1971.0,December,Russia
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1971-12-25 11:29:00+00:00,Tsyklon-2 | Cosmos 469,Statusretired,,Success,1971.0,December,Kazakhstan
